symbol,direction,entry_price,exit_price,size,pnl,pnl_pct,result,market_state,regime_score,sl,tp1,tp2,entry_time,exit_time,bars_held,commission
XAG,LONG,103.7,103.45750769231267,344.6793215084652,-137.0155085201307,-1.3701550852013071,LOSS,Sideway,72.58836830492105,103.45750769231267,103.91777,104.16665,,2026-01-24T22:15:00+00:00,0,53.43342443578506
XAG,LONG,103.54,103.54,37237870627998.555,-15.032091866903905,-0.15032091866903904,WIN,Compression,72.35731535418394,103.54,103.76400000000001,104.02000000000001,,2026-01-25T07:00:00+00:00,0,52.26996249490246
XAG,LONG,103.6,104.0662,251.91532446300533,73.19090050447164,0.7319090050447165,WIN,Sideway,84.33509437344908,103.6,103.81756,104.0662,,2026-01-25T16:00:00+00:00,0,44.2520237604335
XAG,LONG,104.87,104.55539,343.0937479077844,-161.71653910968507,-1.6171653910968506,LOSS,Sideway,84.33509437344908,104.55539,105.090227,105.341915,,2026-01-25T18:00:00+00:00,0,53.77581508075947
XAG,LONG,104.3,103.9871,341.51906931600564,-178.35461752095216,-1.7835461752095216,LOSS,Sideway,84.33509437344908,103.9871,104.51903,104.76935,,2026-01-25T19:00:00+00:00,0,71.49330073231584
XAG,LONG,105.72,109.91999999999999,27.70761285304699,94.5661319605615,0.9456613196056152,WIN,Sideway,82.07609835400862,108.25185530062089,107.67999999999999,109.91999999999999,,2026-01-26T09:15:00+00:00,0,21.80584202226323
XAG,LONG,109.55,109.12,248.73586828099718,-136.2069602333578,-1.3620696023335779,LOSS,Sideway,82.07609835400862,109.12,109.851,110.195,,2026-01-26T09:45:00+00:00,0,29.250536872779563
XAG,LONG,109.4,109.4,37060400694439.984,8.993531446934586,0.08993531446934586,WIN,Sideway,83.44443664325095,109.4,109.96000000000001,110.60000000000002,,2026-01-26T13:45:00+00:00,0,28.066869247505398
XAG,LONG,111.25,115.285,28.96733815298131,108.81101966837448,1.088110196683745,WIN,Exhaustion,71.82411552756415,111.25,113.133,115.285,,2026-01-26T17:15:00+00:00,0,8.07218977893398
XAG,LONG,112.5,110.74148173015709,37.56164168826959,-72.50072693519135,-0.7250072693519135,LOSS,Exhaustion,69.57007908040043,110.74148173015709,114.502,116.78999999999999,,2026-01-27T14:00:00+00:00,0,6.447893781113777
XAG,LONG,119.62,118.09728318199974,52.33616024358772,-90.10642915300235,-0.9010642915300235,LOSS,Sideway,76.29297815595552,118.09728318199974,121.048,122.68,,2026-01-29T07:15:00+00:00,0,10.413277760586986
XAG,LONG,117.84,120.28500000000003,47.67514066305479,105.75672493150556,1.0575672493150556,WIN,Exhaustion,69.40659229229563,117.8905763699304,118.98100000000001,120.28500000000003,,2026-01-29T14:00:00+00:00,0,10.808993989712125
XAG,SHORT,85.34,85.59602000000001,418.46141930988193,-146.7875325828313,-1.4678753258283128,LOSS,Trending,47.64347748575251,85.59602000000001,85.160786,84.95597,,2026-01-31T12:45:00+00:00,0,39.65304001069411
XAG,SHORT,85.26,84.82500000000002,268.20566071569596,67.63948592216173,0.6763948592216172,WIN,Trending,48.66768594297661,85.26,85.05700000000002,84.82500000000002,,2026-01-31T17:00:00+00:00,0,49.029976488894626
XAG,SHORT,84.6,85.01331608669193,123.252692264674,-76.92480565603235,-0.7692480565603235,LOSS,Sideway,44.41800490732893,85.01331608669193,83.99099999999999,83.29499999999999,,2026-02-01T18:00:00+00:00,0,25.982485214828664
XAG,SHORT,84.35,83.08999999999999,93.1686198196975,101.49662448505715,1.0149662448505716,WIN,Trending,59.41381781054322,84.35,83.76199999999999,83.08999999999999,,2026-02-01T20:45:00+00:00,0,15.895836487668992
XAG,SHORT,83.59,83.59,37763020286544.734,24.894582234851725,0.24894582234851725,WIN,Trending,59.41381781054322,83.59,82.974,82.27000000000001,,2026-02-01T22:30:00+00:00,0,12.868438051693014
