1779062400000000,77457.67000000,77477.99000000,76707.61000000,76924.65000000,2888.01155000,1779076799999999,222451363.25259880,682471,1459.39597000,112403145.01865090,0
1779076800000000,76924.66000000,77089.29000000,76583.33000000,77073.69000000,2702.66726000,1779091199999999,207940327.32724540,378018,1334.25748000,102654732.52709100,0
1779091200000000,77073.69000000,77403.48000000,76668.58000000,77285.83000000,2052.55387000,1779105599999999,158009262.43991410,347335,1002.22672000,77167967.94991290,0
1779105600000000,77285.83000000,77800.00000000,76051.00000000,76409.46000000,6216.09738000,1779119999999999,476782195.48523420,1093285,2702.88431000,207389463.18862080,0
1779120000000000,76409.46000000,76995.00000000,76144.24000000,76928.00000000,3295.85681000,1779134399999999,252179256.01420050,719150,1642.79671000,125690397.29718010,0
1779134400000000,76928.00000000,77222.79000000,76800.00000000,77001.87000000,1590.32991000,1779148799999999,122499627.37277820,309069,774.89672000,59693282.34386050,0
1779148800000000,77001.88000000,77414.62000000,76487.83000000,76787.11000000,2006.76014000,1779163199999999,154312071.72062430,409793,958.30837000,73715324.80635000,0
1779163200000000,76787.10000000,77278.57000000,76644.98000000,77233.69000000,1508.45954000,1779177599999999,116135166.59860940,312349,720.91714000,55512622.06052890,0
1779177600000000,77233.68000000,77317.02000000,76633.83000000,76714.62000000,1745.68912000,1779191999999999,134330028.54780660,353681,882.41092000,67910151.89090200,0
1779192000000000,76714.61000000,77048.72000000,76144.71000000,76521.23000000,3363.76947000,1779206399999999,257708472.14354810,686940,1721.22016000,131882062.24510770,0
1779206400000000,76521.24000000,77065.80000000,76407.72000000,76818.74000000,1634.99916000,1779220799999999,125582001.00743230,360896,958.73866000,73647678.68258380,0
1779220800000000,76818.73000000,77040.83000000,76642.95000000,76834.36000000,765.18235000,1779235199999999,58836638.28978280,191462,439.17923000,33767266.37659520,0
1779235200000000,76834.36000000,76922.46000000,76516.74000000,76723.54000000,1561.80100000,1779249599999999,119804401.42589810,376048,655.71954000,50302964.46092220,0
1779249600000000,76723.55000000,77472.21000000,76692.00000000,77282.64000000,2218.09189000,1779263999999999,171138256.89110020,304596,1187.91332000,91668956.51709980,0
1779264000000000,77282.65000000,77663.00000000,77210.33000000,77382.49000000,1682.41191000,1779278399999999,130363005.92878530,223205,859.63062000,66616091.38605930,0
1779278400000000,77382.50000000,77853.04000000,76891.61000000,77455.46000000,3039.76807000,1779292799999999,235264407.06601660,771773,1516.92852000,117416046.15141350,0
1779292800000000,77455.45000000,77713.66000000,77018.38000000,77667.49000000,1712.28825000,1779307199999999,132639714.87526050,465144,981.71835000,76051703.66778240,0
1779307200000000,77667.49000000,77766.60000000,77226.61000000,77552.23000000,1081.90195000,1779321599999999,83881485.28457440,296988,404.25207000,31346238.04803240,0
1779321600000000,77552.24000000,78173.15000000,77525.00000000,78078.72000000,2263.95690000,1779335999999999,176450002.83957940,323259,1243.43606000,96906174.52677070,0
1779336000000000,78078.72000000,78180.01000000,77521.00000000,77889.01000000,1454.09234000,1779350399999999,113174708.19111530,273599,636.59470000,49549073.37588470,0
1779350400000000,77889.01000000,78200.00000000,77147.15000000,77189.10000000,1934.87402000,1779364799999999,150109563.93228840,398191,975.99332000,75681306.10440600,0
1779364800000000,77189.10000000,77402.12000000,76719.47000000,77259.46000000,2353.90440000,1779379199999999,181463283.85318000,636222,1169.83243000,90200402.07440120,0
1779379200000000,77259.45000000,78098.16000000,77008.75000000,77690.56000000,2693.31851000,1779393599999999,208942205.99748390,628414,1444.94401000,112090844.88202120,0
1779393600000000,77690.56000000,77813.35000000,77534.43000000,77615.52000000,618.11224000,1779407999999999,48028932.41410220,213461,294.20802000,22862944.17776940,0
1779408000000000,77615.52000000,77817.80000000,77327.28000000,77779.98000000,884.30161000,1779422399999999,68607031.55872120,262036,427.17072000,33143756.57727980,0
1779422400000000,77779.98000000,77900.00000000,77288.77000000,77408.06000000,1756.84353000,1779436799999999,136273565.87749400,283504,906.59324000,70335702.64321330,0
1779436800000000,77408.07000000,77535.00000000,77184.45000000,77428.84000000,1436.53453000,1779451199999999,111089623.56654120,267845,801.66016000,61993475.60582690,0
1779451200000000,77428.83000000,77584.94000000,76570.00000000,76790.59000000,2613.83665000,1779465599999999,201277486.67585660,538200,1214.33412000,93508827.95501310,0
1779465600000000,76790.60000000,77093.72000000,75668.76000000,75860.44000000,2815.05544000,1779479999999999,215062349.72039050,642354,1155.82446000,88356481.99798290,0
1779480000000000,75860.44000000,76087.85000000,75359.18000000,75539.50000000,1765.78958000,1779494399999999,133890403.51145600,376844,699.40806000,53036409.83013290,0
1779494400000000,75539.50000000,75664.62000000,75220.00000000,75635.22000000,1896.10926000,1779508799999999,143081863.38137340,379391,873.48877000,65916406.95457040,0
1779508800000000,75635.22000000,75650.63000000,74289.60000000,74609.36000000,2690.99014000,1779523199999999,201843393.98993970,291493,1110.13648000,83245553.42272170,0
1779523200000000,74609.37000000,74873.55000000,74303.56000000,74789.99000000,2509.09623000,1779537599999999,187368569.34013420,228680,1275.25508000,95249750.40137700,0
1779537600000000,74789.99000000,75726.30000000,74660.05000000,75520.00000000,2943.50010000,1779551999999999,221349476.89666040,296058,1733.63409000,130365734.35154650,0
1779552000000000,75519.99000000,76012.22000000,75371.72000000,75983.45000000,1772.27259000,1779566399999999,134064251.76955570,295468,978.40975000,74012454.73401060,0
1779566400000000,75983.45000000,77404.18000000,75953.94000000,76752.01000000,3274.91982000,1779580799999999,251289050.39615260,612446,1767.66302000,135616971.82607210,0
1779580800000000,76752.00000000,77011.62000000,76629.02000000,76750.00000000,1051.70404000,1779595199999999,80792933.07953450,212742,538.63284000,41381254.67904810,0
1779595200000000,76750.01000000,77065.94000000,76651.59000000,76799.99000000,817.66826000,1779609599999999,62814260.39793850,156102,385.23253000,29602440.45550040,0
1779609600000000,76799.99000000,77543.15000000,76734.42000000,77320.06000000,1746.24676000,1779623999999999,134690446.94470620,220137,1008.35064000,77772742.26460600,0
1779624000000000,77320.06000000,77325.72000000,76195.36000000,76371.59000000,1982.25663000,1779638399999999,151975091.48231760,328989,992.08098000,76034392.53556460,0
1779638400000000,76371.59000000,76799.99000000,76371.59000000,76773.34000000,882.04437000,1779652799999999,67601817.99467420,221766,522.87538000,40072988.46425080,0
1779652800000000,76773.33000000,77225.97000000,76108.00000000,77064.96000000,1918.08150000,1779667199999999,147050967.71214500,473233,1065.96039000,81764263.88922420,0
1779667200000000,77064.96000000,77485.00000000,76914.25000000,77026.67000000,1368.40440000,1779681599999999,105578637.73121580,399478,646.22050000,49867925.16303510,0
1779681600000000,77026.68000000,77650.00000000,76990.78000000,77401.12000000,1348.52945000,1779695999999999,104322120.67559960,271955,726.71087000,56225434.45486240,0
1779696000000000,77401.11000000,77699.97000000,77280.32000000,77357.50000000,1214.44703000,1779710399999999,94099984.94745140,225247,589.81288000,45695676.94095770,0
1779710400000000,77357.50000000,77905.52000000,77286.50000000,77628.82000000,1563.39696000,1779724799999999,121251852.84713820,336312,758.01746000,58786691.52509380,0
